text,intent,response,language,channel,source
can i schedule recurring bill payment for fuel station in singapore in india,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
how do i freeze and replace a lost debit card in singapore in india,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
recipient has not received money yet from aba in singapore in india,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
why was extra charge added to my payment in singapore in india,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
cash not dispensed but amount deducted what now in singapore in india,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
why is wallet top up still pending in singapore in india,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
can i see real time balance for my account using aba in kuala lumpur in brunei,balance_inquiry,"Open your account dashboard to view available and current balance. If a recent transfer is missing, refresh once and check transaction history. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why did my transfer fail on bakong in kuala lumpur in brunei,fund_transfer,"Start a transfer by selecting recipient and amount, then confirm with your security step. Verify account name and rail details before submitting. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
someone used my account without permission on khqr in kuala lumpur in brunei,fraud_report,"Lock card or wallet access immediately and report the transaction as unauthorized. Include reference ID and timestamp so support can investigate faster. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
what is the repayment estimate for a personal loan in kuala lumpur in brunei,loan_info,"Loan options are listed with tenure, rates, and monthly repayment estimates. Check eligibility requirements before you apply. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how long does kyc review usually take in kuala lumpur in brunei,kyc_verification,"Complete verification by uploading clear and valid identity documents. Matching personal details across all fields helps avoid rejection. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
which details are needed to create savings account in kuala lumpur in brunei,account_opening,"Begin digital onboarding by entering personal details and completing KYC checks. Prepare ID and active phone number before submission. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why did my bill payment show pending in kuala lumpur in brunei,bill_payment,"Choose your biller, enter the reference number, and confirm payment securely. Set reminders or auto-pay for recurring due dates. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why is contactless payment not working on my card in kuala lumpur in brunei,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If lost or stolen, block the card before requesting reissue. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how long does pending transfer usually take in kuala lumpur in brunei,transaction_status,"Check activity history for pending, completed, or failed status. Cross-border and interbank transfers may take longer during settlement windows. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
is there any cross border fee for this transfer in kuala lumpur in brunei,fee_inquiry,"Fees depend on transfer type, channel, and corridor. Review the fee preview before confirming payment. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
can i withdraw using cardless qr method in kuala lumpur in brunei,cash_withdrawal,"Withdraw cash at supported ATMs and confirm daily limit before trying again. Keep receipts if cash is not dispensed but account is debited. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
what top up limits apply for my account in kuala lumpur in brunei,wallet_topup,"Top up your wallet with linked card or bank transfer and confirm source limits first. Pending top-ups usually settle after network confirmation. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how can i check my balance via promptpay in penang in japan,balance_inquiry,"Your latest balance appears under Accounts in the app. Some credits can post after settlement windows, so check again shortly.",en,mobile,asia_research_qa1008
how do i transfer money with acleda for medical payment in penang in japan,fund_transfer,"Use your transfer menu to send funds to bank or wallet accounts. Keep OTP and PIN private, and review recipient details carefully.",en,mobile,asia_research_qa1008
i see an unauthorized aba transaction in penang what should i do in japan,fraud_report,"Freeze risky payment methods first, then submit a fraud report in-app. Monitoring alerts should stay enabled until the case is resolved.",en,mobile,asia_research_qa1008
what loan options are available for small business in penang in japan,loan_info,Compare available loan products in the Loans section and review total repayment cost. Updated profile and income details help speed up review.,en,mobile,asia_research_qa1008
what documents are required for kyc verification in penang in japan,kyc_verification,"KYC status can be tracked from the verification page in your app. If documents are blurry or expired, submit a corrected upload.",en,mobile,asia_research_qa1008
how do i open a new digital bank account in penang in japan,account_opening,You can open an account online and activate it after verification is approved. Review every field carefully to avoid delays.,en,mobile,asia_research_qa1008
how can i pay utility bill with aba in penang in japan,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
my card was declined at night market in penang what should i do in japan,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
where can i track my transfer status on gcash in penang in japan,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
what fees apply for wing transfer in penang in japan,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
what is my daily atm withdrawal limit in penang in japan,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
how do i top up wallet using aba in penang in japan,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
why is my available balance different after a gcash payment in manila in south korea,balance_inquiry,"Open your account dashboard to view available and current balance. If a recent transfer is missing, refresh once and check transaction history. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can i send funds from wallet to bank using paynow in manila in south korea,fund_transfer,"Start a transfer by selecting recipient and amount, then confirm with your security step. Verify account name and rail details before submitting. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
how can i report scam payment from utility office on promptpay in manila in south korea,fraud_report,"Lock card or wallet access immediately and report the transaction as unauthorized. Include reference ID and timestamp so support can investigate faster. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
how to check loan eligibility before applying in manila in south korea,loan_info,"Loan options are listed with tenure, rates, and monthly repayment estimates. Check eligibility requirements before you apply. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
why was my kyc rejected after id upload in manila in south korea,kyc_verification,"Complete verification by uploading clear and valid identity documents. Matching personal details across all fields helps avoid rejection. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can foreign workers open an account online in manila in south korea,account_opening,"Begin digital onboarding by entering personal details and completing KYC checks. Prepare ID and active phone number before submission. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can i schedule recurring bill payment for utility office in manila in south korea,bill_payment,"Choose your biller, enter the reference number, and confirm payment securely. Set reminders or auto-pay for recurring due dates. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
how do i freeze and replace a lost debit card in manila in south korea,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If lost or stolen, block the card before requesting reissue. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
recipient has not received money yet from qris in manila in south korea,transaction_status,"Check activity history for pending, completed, or failed status. Cross-border and interbank transfers may take longer during settlement windows. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
why was extra charge added to my payment in manila in south korea,fee_inquiry,"Fees depend on transfer type, channel, and corridor. Review the fee preview before confirming payment. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
cash not dispensed but amount deducted what now in manila in south korea,cash_withdrawal,"Withdraw cash at supported ATMs and confirm daily limit before trying again. Keep receipts if cash is not dispensed but account is debited. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
why is wallet top up still pending in manila in south korea,wallet_topup,"Top up your wallet with linked card or bank transfer and confirm source limits first. Pending top-ups usually settle after network confirmation. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can i see real time balance for my account using qris in cebu in taiwan,balance_inquiry,"Your latest balance appears under Accounts in the app. Some credits can post after settlement windows, so check again shortly.",en,mobile,asia_research_qa1008
why did my transfer fail on upi in cebu in taiwan,fund_transfer,"Use your transfer menu to send funds to bank or wallet accounts. Keep OTP and PIN private, and review recipient details carefully.",en,mobile,asia_research_qa1008
someone used my account without permission on gcash in cebu in taiwan,fraud_report,"Freeze risky payment methods first, then submit a fraud report in-app. Monitoring alerts should stay enabled until the case is resolved.",en,mobile,asia_research_qa1008
what is the repayment estimate for a personal loan in cebu in taiwan,loan_info,Compare available loan products in the Loans section and review total repayment cost. Updated profile and income details help speed up review.,en,mobile,asia_research_qa1008
how long does kyc review usually take in cebu in taiwan,kyc_verification,"KYC status can be tracked from the verification page in your app. If documents are blurry or expired, submit a corrected upload.",en,mobile,asia_research_qa1008
which details are needed to create savings account in cebu in taiwan,account_opening,You can open an account online and activate it after verification is approved. Review every field carefully to avoid delays.,en,mobile,asia_research_qa1008
why did my bill payment show pending in cebu in taiwan,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
why is contactless payment not working on my card in cebu in taiwan,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
how long does pending transfer usually take in cebu in taiwan,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
is there any cross border fee for this transfer in cebu in taiwan,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
can i withdraw using cardless qr method in cebu in taiwan,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
what top up limits apply for my account in cebu in taiwan,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
how can i check my balance via bakong in hanoi in cambodia,balance_inquiry,"Open your account dashboard to view available and current balance. If a recent transfer is missing, refresh once and check transaction history. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
how do i transfer money with mobile banking for rent in hanoi in cambodia,fund_transfer,"Start a transfer by selecting recipient and amount, then confirm with your security step. Verify account name and rail details before submitting. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
i see an unauthorized qris transaction in hanoi what should i do in cambodia,fraud_report,Lock card or wallet access immediately and report the transaction as unauthorized. Include reference ID and timestamp so support can investigate faster. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
what loan options are available for small business in hanoi in cambodia,loan_info,"Loan options are listed with tenure, rates, and monthly repayment estimates. Check eligibility requirements before you apply. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
what documents are required for kyc verification in hanoi in cambodia,kyc_verification,Complete verification by uploading clear and valid identity documents. Matching personal details across all fields helps avoid rejection. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
how do i open a new digital bank account in hanoi in cambodia,account_opening,Begin digital onboarding by entering personal details and completing KYC checks. Prepare ID and active phone number before submission. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
how can i pay utility bill with qris in hanoi in cambodia,bill_payment,"Choose your biller, enter the reference number, and confirm payment securely. Set reminders or auto-pay for recurring due dates. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
my card was declined at school in hanoi what should i do in cambodia,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If lost or stolen, block the card before requesting reissue. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
where can i track my transfer status on acleda in hanoi in cambodia,transaction_status,"Check activity history for pending, completed, or failed status. Cross-border and interbank transfers may take longer during settlement windows. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
what fees apply for fps transfer in hanoi in cambodia,fee_inquiry,"Fees depend on transfer type, channel, and corridor. Review the fee preview before confirming payment. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
what is my daily atm withdrawal limit in hanoi in cambodia,cash_withdrawal,Withdraw cash at supported ATMs and confirm daily limit before trying again. Keep receipts if cash is not dispensed but account is debited. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
how do i top up wallet using qris in hanoi in cambodia,wallet_topup,Top up your wallet with linked card or bank transfer and confirm source limits first. Pending top-ups usually settle after network confirmation. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
why is my available balance different after a acleda payment in ho chi minh city in thailand,balance_inquiry,"Your latest balance appears under Accounts in the app. Some credits can post after settlement windows, so check again shortly.",en,mobile,asia_research_qa1008
can i send funds from wallet to bank using wing in ho chi minh city in thailand,fund_transfer,"Use your transfer menu to send funds to bank or wallet accounts. Keep OTP and PIN private, and review recipient details carefully.",en,mobile,asia_research_qa1008
how can i report scam payment from hotel on bakong in ho chi minh city in thailand,fraud_report,"Freeze risky payment methods first, then submit a fraud report in-app. Monitoring alerts should stay enabled until the case is resolved.",en,mobile,asia_research_qa1008
how to check loan eligibility before applying in ho chi minh city in thailand,loan_info,Compare available loan products in the Loans section and review total repayment cost. Updated profile and income details help speed up review.,en,mobile,asia_research_qa1008
why was my kyc rejected after id upload in ho chi minh city in thailand,kyc_verification,"KYC status can be tracked from the verification page in your app. If documents are blurry or expired, submit a corrected upload.",en,mobile,asia_research_qa1008
can foreign workers open an account online in ho chi minh city in thailand,account_opening,You can open an account online and activate it after verification is approved. Review every field carefully to avoid delays.,en,mobile,asia_research_qa1008
can i schedule recurring bill payment for hotel in ho chi minh city in thailand,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
how do i freeze and replace a lost debit card in ho chi minh city in thailand,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
recipient has not received money yet from paynow in ho chi minh city in thailand,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
why was extra charge added to my payment in ho chi minh city in thailand,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
cash not dispensed but amount deducted what now in ho chi minh city in thailand,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
why is wallet top up still pending in ho chi minh city in thailand,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
can i see real time balance for my account using paynow in jakarta in singapore,balance_inquiry,"Open your account dashboard to view available and current balance. If a recent transfer is missing, refresh once and check transaction history. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why did my transfer fail on truemoney in jakarta in singapore,fund_transfer,"Start a transfer by selecting recipient and amount, then confirm with your security step. Verify account name and rail details before submitting. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
someone used my account without permission on acleda in jakarta in singapore,fraud_report,"Lock card or wallet access immediately and report the transaction as unauthorized. Include reference ID and timestamp so support can investigate faster. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
what is the repayment estimate for a personal loan in jakarta in singapore,loan_info,"Loan options are listed with tenure, rates, and monthly repayment estimates. Check eligibility requirements before you apply. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how long does kyc review usually take in jakarta in singapore,kyc_verification,"Complete verification by uploading clear and valid identity documents. Matching personal details across all fields helps avoid rejection. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
which details are needed to create savings account in jakarta in singapore,account_opening,"Begin digital onboarding by entering personal details and completing KYC checks. Prepare ID and active phone number before submission. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why did my bill payment show pending in jakarta in singapore,bill_payment,"Choose your biller, enter the reference number, and confirm payment securely. Set reminders or auto-pay for recurring due dates. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why is contactless payment not working on my card in jakarta in singapore,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If lost or stolen, block the card before requesting reissue. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how long does pending transfer usually take in jakarta in singapore,transaction_status,"Check activity history for pending, completed, or failed status. Cross-border and interbank transfers may take longer during settlement windows. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
is there any cross border fee for this transfer in jakarta in singapore,fee_inquiry,"Fees depend on transfer type, channel, and corridor. Review the fee preview before confirming payment. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
can i withdraw using cardless qr method in jakarta in singapore,cash_withdrawal,"Withdraw cash at supported ATMs and confirm daily limit before trying again. Keep receipts if cash is not dispensed but account is debited. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
what top up limits apply for my account in jakarta in singapore,wallet_topup,"Top up your wallet with linked card or bank transfer and confirm source limits first. Pending top-ups usually settle after network confirmation. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how can i check my balance via upi in surabaya in malaysia,balance_inquiry,"Your latest balance appears under Accounts in the app. Some credits can post after settlement windows, so check again shortly.",en,mobile,asia_research_qa1008
how do i transfer money with duitnow for travel expenses in surabaya in malaysia,fund_transfer,"Use your transfer menu to send funds to bank or wallet accounts. Keep OTP and PIN private, and review recipient details carefully.",en,mobile,asia_research_qa1008
i see an unauthorized paynow transaction in surabaya what should i do in malaysia,fraud_report,"Freeze risky payment methods first, then submit a fraud report in-app. Monitoring alerts should stay enabled until the case is resolved.",en,mobile,asia_research_qa1008
what loan options are available for small business in surabaya in malaysia,loan_info,Compare available loan products in the Loans section and review total repayment cost. Updated profile and income details help speed up review.,en,mobile,asia_research_qa1008
what documents are required for kyc verification in surabaya in malaysia,kyc_verification,"KYC status can be tracked from the verification page in your app. If documents are blurry or expired, submit a corrected upload.",en,mobile,asia_research_qa1008
how do i open a new digital bank account in surabaya in malaysia,account_opening,You can open an account online and activate it after verification is approved. Review every field carefully to avoid delays.,en,mobile,asia_research_qa1008
how can i pay utility bill with paynow in surabaya in malaysia,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
my card was declined at online store in surabaya what should i do in malaysia,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
where can i track my transfer status on mobile banking in surabaya in malaysia,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
what fees apply for promptpay transfer in surabaya in malaysia,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
what is my daily atm withdrawal limit in surabaya in malaysia,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
how do i top up wallet using paynow in surabaya in malaysia,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
why is my available balance different after a mobile banking payment in vientiane in philippines,balance_inquiry,"Open your account dashboard to view available and current balance. If a recent transfer is missing, refresh once and check transaction history. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can i send funds from wallet to bank using fps in vientiane in philippines,fund_transfer,"Start a transfer by selecting recipient and amount, then confirm with your security step. Verify account name and rail details before submitting. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
how can i report scam payment from grocery on upi in vientiane in philippines,fraud_report,"Lock card or wallet access immediately and report the transaction as unauthorized. Include reference ID and timestamp so support can investigate faster. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
how to check loan eligibility before applying in vientiane in philippines,loan_info,"Loan options are listed with tenure, rates, and monthly repayment estimates. Check eligibility requirements before you apply. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
why was my kyc rejected after id upload in vientiane in philippines,kyc_verification,"Complete verification by uploading clear and valid identity documents. Matching personal details across all fields helps avoid rejection. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can foreign workers open an account online in vientiane in philippines,account_opening,"Begin digital onboarding by entering personal details and completing KYC checks. Prepare ID and active phone number before submission. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can i schedule recurring bill payment for grocery in vientiane in philippines,bill_payment,"Choose your biller, enter the reference number, and confirm payment securely. Set reminders or auto-pay for recurring due dates. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
how do i freeze and replace a lost debit card in vientiane in philippines,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If lost or stolen, block the card before requesting reissue. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
recipient has not received money yet from wing in vientiane in philippines,transaction_status,"Check activity history for pending, completed, or failed status. Cross-border and interbank transfers may take longer during settlement windows. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
why was extra charge added to my payment in vientiane in philippines,fee_inquiry,"Fees depend on transfer type, channel, and corridor. Review the fee preview before confirming payment. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
cash not dispensed but amount deducted what now in vientiane in philippines,cash_withdrawal,"Withdraw cash at supported ATMs and confirm daily limit before trying again. Keep receipts if cash is not dispensed but account is debited. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
why is wallet top up still pending in vientiane in philippines,wallet_topup,"Top up your wallet with linked card or bank transfer and confirm source limits first. Pending top-ups usually settle after network confirmation. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can i see real time balance for my account using wing in yangon in vietnam,balance_inquiry,"Your latest balance appears under Accounts in the app. Some credits can post after settlement windows, so check again shortly.",en,mobile,asia_research_qa1008
why did my transfer fail on khqr in yangon in vietnam,fund_transfer,"Use your transfer menu to send funds to bank or wallet accounts. Keep OTP and PIN private, and review recipient details carefully.",en,mobile,asia_research_qa1008
someone used my account without permission on mobile banking in yangon in vietnam,fraud_report,"Freeze risky payment methods first, then submit a fraud report in-app. Monitoring alerts should stay enabled until the case is resolved.",en,mobile,asia_research_qa1008
what is the repayment estimate for a personal loan in yangon in vietnam,loan_info,Compare available loan products in the Loans section and review total repayment cost. Updated profile and income details help speed up review.,en,mobile,asia_research_qa1008
how long does kyc review usually take in yangon in vietnam,kyc_verification,"KYC status can be tracked from the verification page in your app. If documents are blurry or expired, submit a corrected upload.",en,mobile,asia_research_qa1008
which details are needed to create savings account in yangon in vietnam,account_opening,You can open an account online and activate it after verification is approved. Review every field carefully to avoid delays.,en,mobile,asia_research_qa1008
why did my bill payment show pending in yangon in vietnam,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
why is contactless payment not working on my card in yangon in vietnam,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
how long does pending transfer usually take in yangon in vietnam,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
is there any cross border fee for this transfer in yangon in vietnam,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
can i withdraw using cardless qr method in yangon in vietnam,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
what top up limits apply for my account in yangon in vietnam,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
how can i check my balance via truemoney in phnom penh in indonesia,balance_inquiry,"Open your account dashboard to view available and current balance. If a recent transfer is missing, refresh once and check transaction history. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
how do i transfer money with aba for medical payment in phnom penh in indonesia,fund_transfer,"Start a transfer by selecting recipient and amount, then confirm with your security step. Verify account name and rail details before submitting. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
i see an unauthorized wing transaction in phnom penh what should i do in indonesia,fraud_report,Lock card or wallet access immediately and report the transaction as unauthorized. Include reference ID and timestamp so support can investigate faster. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
what loan options are available for small business in phnom penh in indonesia,loan_info,"Loan options are listed with tenure, rates, and monthly repayment estimates. Check eligibility requirements before you apply. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
what documents are required for kyc verification in phnom penh in indonesia,kyc_verification,Complete verification by uploading clear and valid identity documents. Matching personal details across all fields helps avoid rejection. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
