text,intent,response,language,channel,source
the card got declined twice when i tried to use it to buy something online yesterday,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why is there a fee for using my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
my transfers keep on getting declined my card was working fine up until now however it has suddenly stopped working why is this,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i transferred money but the recipient says it has not arrived why would this be,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
how long will it be to get this new card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i got charged fees for withdrawing cash,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
are transfers to a beneficiary possible,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
can the card was sen to me be tracked,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why does it cost more to pay with my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i paid with my card so so why was i charged a transaction fee,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why was i charged an extra fee when paying with card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
when will i get my card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
the app is showing an atm withdrawl that i didn t make,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i don t recognize a charge on my statement,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why did the funds not transfer to another recipient,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
my money transfer has not arrived,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i need support for wallet top up failed in the app,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,synthetic_seed
im not sure what this charge is for,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
the app says i made a cash withdrawal even though i didn t,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
how long should it take for my new card to arrive in them mail what should i do if i never receive it,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why are fees charged for cash withdrawals i went to withdraw some money earlier today after shopping there s a new fee that there,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i was charged a fee for withdrawing cash,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
what are ways to test why my card might not be working,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i made a transaction and it is taking a very long time to go through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i had everything lined up to make a transfer and then it rejected it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
there is a cash withdrawal in my account that isn t mine,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i transferred money but the recipient does not see the funds in their account,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i wanted to purchase some crypto the app will not let me what s going on here i really want to make this exchange,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
cash i didn t get shows in my app,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
why was i charged an extra fee when using an atm,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
what is the extra fee that showed up on my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i see a charge on my account that i don t recall making i feel like my account may have been compromised,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
payment i did not do,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
someone has copied my card i have my card with me but someone just made a 500 cash withdrawal please help now,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
there is a payment done with my card which i definitely did not do never seen that name before,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
why can t i transfer to another account,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
please check wallet top up pending,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,synthetic_seed
i am still waiting for a transaction to be completed,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i think my card is broke it s not working anymore,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i was charged an extra fee for a card payment i was unaware of these fees beforehand,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i wanted to know why my transaction didn t go through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
there is a fraudulent payment,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
there is a weird payment in my statement,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i see a payment on my statement for a place i didn t make a purchase at,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i did not make this card payment,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
according to the app i got cash from an atm but i haven t made any transactions,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i am sure i have plenty of money to transfer but my transfer is being declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i have been trying to make a transfer and it won t go through i have checked all the receipts and its all correct but still won t let me do it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
when i got cash i m pretty sure there was a glitch that overcharged me,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
there is something wrong with my card tried to use it a few times today in different places and it just didn t work the transactions i tried to make were really small so not sure what s going on,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
what is this cash withdrawal on my statement,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
why am i being a charged for using my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why do i have a charge for an atm withdrawal i thought these were free,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i ordered a card but it has not arrived help please,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
there is money in my account that i didnt put there,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
tell me why i was charged more with my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
the app made a mistake and said i made a cash withdrawal,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i sent money to someone but they haven t gotten it yet,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i can t seem to figure out why my transfers are getting declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i think someone might have a copy of my card because a 500 dollar withdrawal was made and it wasn t me can you please help,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
what is this extra fee that i got when i used my card to pay,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why wasn t it obvious that you charge for payments if you put the fees in an easy to read format this could have been avoided,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i have a charge i did not make,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i just saw a charge for a cash withdrawal that i made atm withdrawals have always been free in the past so why is there suddenly a charge what is it going to cost me now,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
my app says i withdraw money from my account from an atm,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
can a card stop working,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why can t my beneficiary get access,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i did a money transaction and the recipient doesn t see it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
why was i charged an extra fee when using a card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i still haven t received my card in the mail,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
the app says i got cash from an atm but i didn t,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i have a payment i didn t do,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
currently my card is broken,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why can t i use my card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
there are some payments with my card that i don t know where they are coming from just checked today and it s been since a couple days as well what to i do can i revert this retrospectively my card needs to be frozen immediately as well,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
what do i do with my decline message on a transfer,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
when will the transaction be done,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
there are a couple payments with my card in the app i see that i didn t create what is happening maybe someone gained access to my account,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i didn t withdraw the amount of cash that is showing up in the app,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
my app says i withdraw funds from my account through an atm,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i ve been trying to make a transfer and it hasn t gone through now i am receiving an error message what is the problem,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
why is my app showing me taking money that i did not take out,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i need support for wallet top up failed for me,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,synthetic_seed
why is it i am charged an extra fee when i use the atm,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i made a card payment and a fee is showing up,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
please help there is a payment in the app that isn t mine,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
my app is showing a cash balance that i did not receive,balance_inquiry,You can check your latest balance in the app dashboard under Accounts.,en,mobile,banking77_local
a payment shows up on the app that i never made,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
how long until my friend receives my transaction,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i transferred some money to a friend of mine who urgently needs some money right now how long will it take to get to her,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
do cash withdrawals cost anything,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
my beneficiary is unable to transact,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
my statement indicates i made a payment to an unfamiliar merchant,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
there is an unauthorized cash withdrawal from my account for 500 i definitely didn t make this withdrawal i need your help,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i don t recognise a card payment,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i havent got my card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i can t make any transfers they won t go through the details are correct as i checked them can you look in to this please,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
what is preventing me from adding a specific beneficiary,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i have been charged with a fee for paying with my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
my transfer was declined why is that,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
my new card isn t here and it was issued a week ago,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
is my new bank card on the way and is there a way to track it,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i sent money to my family last friday but they don t have it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
a transaction i did to my friend hasn t arrived yet why,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i was issued a card about a week ago why hasn t it come in yet,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
my card was declined at a restaurant today and i am not sure why,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i didn t realize that there were any fees for withdrawing money from my account this has never happened to me before what exactly are the fees,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why am i getting a fee on a card payment,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i don t recall making that payment,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
why was the transfer declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i tired to move my money but my transfer was declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i am using the app and i see cash withdrawals that i did not authorize,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
how long will it take for me to get my card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
set monthly water bill auto pay,bill_payment,"Bill payments are available in Payments and Bills, including recurring setup.",en,mobile,regional_aug
i was supposed to receive my new card by now but it hasn t came in,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
my card seems to not be working at all,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why am i charged whenever i withdraw cash,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
my friend has not got the money i sent last week,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
since when were there charges for taking out cash from my account it s always been free for me to do this before how much are the charges going to be,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why isn t my transfer not going through i keep getting an error message,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
why did i get a message saying that my transfer is not possible i have done this before no problem please fix,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
how do i do a successful transfer to an account,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
why isnt my account allowing transfers,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
i need to cancel my card there are a few charges from a couple days ago that i didn t make can i get credit for these charges,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i am angry that i got charged for using my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
do you know if there is a tracking number for the new card you sent me,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
on my transfer there was a decline message,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i have a strange payment in my statement,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
could you please put a freeze on my card there are some payments on it that i don t know where they came from,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
a fee was charged for my recent withdrawal,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i think a fee was applied for paying with a card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
for the first time i got a fee on my account how do i know when you charge these fees,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
where has my transferred money gone,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i have an odd payment in my statement,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
why wasn t i able to transfer to another account,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
could you please explain why i received a message that my transfer is not possible i ve never had any problems making a transfer in the past,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
payment i did not make,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
a strange card payment i do not recognize it,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
how much time do transfers take i sent money to a friend who needs it fast it s been hours and the money has not gone through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
how much time do transfers typically take i sent money to a friend who needs it urgently it s been hours and has not gone through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
it is urgency please freeze my card now as someone in some odd remote town has withdrawn some money by using my card as i did not withdraw any money,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
why hasn t my friend received the transaction,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
let me know when applying extra charges for payments i just checked the app and saw a fee that i wasn t warned about,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i didnt do this charge,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
explain to me why a transfer would be declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i noticed that there is a withdrawal in the app that is not mine,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i just looked over my statement and i don t recognize the name of a card payment,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
hi it s urgent please freeze my card as someone has withdrawn money using my card in odd remote town since i have not done this withdrawal do it fast,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i sent a payment but the person i sent it to says they don t have it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
someone else accessed my account and made a payment,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
why are there fees for card usage,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
when will my transfer arrive,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i think my card is broken,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
can you help with show wing wallet balance,balance_inquiry,You can check your latest balance in the app dashboard under Accounts.,en,mobile,synthetic_seed
why haven t i gotten my new card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i have a cash withdrawal in my statement why is that,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
are there atm fees,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i was charged for a cash withdrawal,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
my transfer hasn t arrived,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i m having a problem with a money transfer i sent some money to a friend a couple of hours ago and they haven t received it yet why hasn t it gotten to them how long do transfers need to go through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
why and i being charged this fee,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why did i get charged extra,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
what do i do now that i can t use this card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
how long do money transfers take,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
can you explain why i am now getting charged a fee for using my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why did my transfer to a beneficiary fail,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i am seeing in the app some cash witdhrawals that i did not authorize,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
why is my card not working,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why when paying with the card was i charged an extra fee,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i was made to pay a fee for making a transaction with card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
to cash withdrawals charge me,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
is there always a charge when withdrawing money,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
if the transfer details have already but reviewed and confirmed that they are correct what other reason would cause my transfer to be declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i do not recognize the card payment,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
there are a couple payments with my card shown that i m not responsible for what is going on maybe someone has access to my account,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
what is the reason for that,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i have never been charged a card payment fee before why did this change,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
there is a payment on my card that i do not recognize,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
there is an odd payment in my statement,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i believe i was charged for making a withdrawal after i went grocery shopping are you guys charging for this now,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
it looks like i was charged a withdrawal fee for going to my atm why is that because i haven t been charged previously for doing so,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
can you tell me why i was charged to withdraw cash,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i tried to buy something online yesterday but it kept saying declined tried again today but same thing happened what s wrong,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
it s been a week since you sent my card and i still don t have it,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
how do i dispute a payment i didnt make,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
what is the reason i couldn t do a transfer to a beneficiary,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
can you tell me what this cash withdrawal is,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
will i have to wait much longer for my new card to arrive,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i just noticed my transfer was declined and i don t know why can you help me,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i don t know where this transaction came from,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i was trying to use my card and it was declined when i tried to find out what happened i found cash withdraw for 500 that i didn t do can you please help figure this out,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
how much is atm withdrawal fee,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,regional_aug
i need my card frozen cause it was used without my consent to take money out it was in an odd place,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
my card shows a cash withdrawal i don t recognize,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i found an unauthorized card payment,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i have never been charged a fee for cash withdrawal before when did that change,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why was there a fee when i pulled cash,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
there was an extra fee on my account when i got cash,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why was a charged a fee for using the card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
where is the tracking number for the card you sent me,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i was charged a fee after using my card and i shouldn t have been,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
is there a limit on how much i can withdraw from my account without being charged,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i did not make a cash withdrawal that is on my statement,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
how come my card doesn t work anymore,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i have checked the account information several times to be sure that it is correct but the in country transfer i did a few days ago still has not appeared what is the hold up,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
after looking at the app i noticed a couple of payments i know i did not make is it possible someone has accessed my card what is actually going on,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
why can t i transfer to a beneficiary,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
why hasn t my card arrived yet,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why didnt my account allow a transfer,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i am confused why there is cash i did not accept in my account,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i cant transfer money into my account,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
how can i track my card s delivery,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i would like to track the card you sent to me,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i am seeing unathorized transactions in the app on my account,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
there is a cash withdrawl i don t remember,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i still don t have my card after 2 weeks what should i do,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
there is a payment with my card which i definitely did not do,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i got cash and was charged a fee that shouldn t be there,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
an atm fee was attached to my recent withdrawal,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
there is a cash withdrawal on my statement that i did not make,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
there is a charge i dont recognize,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
while transferring money its getting error out as my transfer is not possible please help me in this as earlier i was able to do it successfully,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
