text,intent,response,language,channel,source
what details needed to register new account in siem reap cambodia for salary credit knyom,account_opening,New account registration is available digitally with quick KYC checks. Follow each step and review your information before submitting.,en,mobile,asia_research_qa2016
cambodia cash withdrawal in phnom penh sample_3,cash_withdrawal,"Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed. For cambodia cash withdrawal, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
recipient not received 95 idr funds yet in surabaya indonesia tolong,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For recipient not received, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
recipient not received 250 riel funds yet in battambang cambodia knyom,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,asia_research_qa2016
cambodia bill payment in phnom penh sample_5,bill_payment,Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities.,en,mobile,synthetic_seed_cambodia
what documents needed for kyc in phnom penh cambodia if address changed recently som help,kyc_verification,"Complete KYC by submitting your ID details and clear document photos. Make sure the name and date of birth match exactly. For documents needed for, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
where is my transfer still pending ah,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For transfer pending, check the in-app details and confirm all recipient information before you proceed.",en,mobile,asia_custom
how to open digital savings account in siem reap cambodia without branch visit nis case 154,account_opening,"You can open a new account online through the onboarding flow. Keep your ID and phone number ready before starting. For open digital savings, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cash withdrawal failed in weekend,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For cash withdrawal failed, check the in-app details and confirm all recipient information before you proceed.",en,mobile,asia_custom
can i send from wallet to bank via agent outlet in kampot cambodia using bakong ban te,fund_transfer,Use the transfer flow in-app to send funds to bank or wallet accounts. Keep your verification code private before confirming.,en,mobile,asia_research_qa2016
cambodia wallet topup in phnom penh sample_9,wallet_topup,"Top up your wallet using a linked bank card or transfer option. Pending top ups usually resolve after payment network confirmation. For cambodia wallet topup, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
can foreign worker open account online in siem reap cambodia via mobile app ban te,account_opening,You can open a new account online through the onboarding flow. Keep your ID and phone number ready before starting.,en,mobile,asia_research_qa2016
recipient not received 25 inr funds yet in hyderabad india please case 140,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,asia_research_qa2016
send duit to maybank account,fund_transfer,"Start a new transfer from the Payments section and verify beneficiary details carefully. Approve the transaction using your security step. For send duit maybank, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_custom
cambodia balance inquiry in phnom penh sample_14,balance_inquiry,Open Accounts in the app to view your current and available balance. Refresh once if your latest credit is not visible yet.,en,mobile,synthetic_seed_cambodia
pending transaction too long in battambang cambodia for salary ban te,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,asia_research_qa2016
card declined at night market in battambang cambodia at morning nis,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost.",en,mobile,asia_research_qa2016
cambodia account opening in phnom penh sample_13,account_opening,"New account registration is available digitally with quick KYC checks. Follow each step and review your information before submitting. For cambodia account opening, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
cambodia wallet topup in phnom penh sample_10,wallet_topup,"Wallet funding supports common local payment methods in the app. Keep notifications on to confirm top up success quickly. For cambodia wallet topup, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
why is available balance different after 15 riel payment in siem reap cambodia ban te case 146,balance_inquiry,Open Accounts in the app to view your current and available balance. Refresh once if your latest credit is not visible yet.,en,mobile,asia_research_qa2016
can foreign worker open account online in siem reap cambodia via qr scanner nis,account_opening,You can open a new account online through the onboarding flow. Keep your ID and phone number ready before starting.,en,mobile,asia_research_qa2016
how to freeze lost card in hyderabad india and request replacement please case 164,card_issue,"For declined or damaged cards, go to card management in the app. You can request a replacement and track delivery status.",en,mobile,asia_research_qa2016
how to report scam transfer quickly after suspicious alert in phnom penh cambodia knyom,fraud_report,"Open security support and mark the transaction as unauthorized. We will review the case and guide you through next steps. For report scam transfer, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
i did not make this atm withdrawal,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For did not make, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_custom
how to report scam transfer quickly after suspicious alert in phnom penh cambodia nis case 165,fraud_report,Please freeze your card or account access immediately from security settings. Then submit a fraud report so we can investigate the transaction.,en,mobile,asia_research_qa2016
what loan options for small business in kampot cambodia with monthly riel income ot ban,loan_info,Visit Loans to see available products and approval requirements. Keep your profile and income details updated for faster checks.,en,mobile,asia_research_qa2016
why extra charge added after payment at hotel in siem reap cambodia ban te case 134,fee_inquiry,"Fees depend on your plan and transaction type. Review the fee breakdown shown before you confirm payment. For why extra charge, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
how much atm fee in baht withdrawal,fee_inquiry,"The app displays applicable charges during checkout and transfers. Please verify fee details before final submission. For much atm fee, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_custom
schedule recurring school fee payment,bill_payment,"Bill payment supports common services like electricity, water, and internet. Check the fee preview before final confirmation. For schedule recurring school, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_custom
contactless card not working in battambang cambodia on merchant terminal checkout som help case 135,card_issue,"Card issues are handled from the support section with guided actions. Keep your alerts enabled for card security updates. For contactless card not, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
how long verification review takes in phnom penh cambodia during morning submissions ot ban,kyc_verification,"Complete KYC by submitting your ID details and clear document photos. Make sure the name and date of birth match exactly. For long verification review, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
what loan options for small business in kampot cambodia with monthly riel income ban te,loan_info,"You can compare loan amount, tenor, and monthly installment directly in-app. Apply after confirming the terms that fit your budget.",en,mobile,asia_research_qa2016
can i use cardless qr cash withdrawal in siem reap cambodia with bakong nis,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For use cardless cash, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
how to check personal loan eligibility in kampot cambodia before applying ban te case 128,loan_info,"Loan choices are available in the Loans section with rates and repayment terms. Review eligibility before submitting your request. For check personal loan, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
show my balance lah,balance_inquiry,"Go to the account summary page to check your updated balance. Recent transactions can take a short time to post. For show balance lah, check the in-app details and confirm all recipient information before you proceed.",en,mobile,asia_custom
how to check personal loan eligibility in kampot cambodia before applying ban te,loan_info,"You can compare loan amount, tenor, and monthly installment directly in-app. Apply after confirming the terms that fit your budget. For check personal loan, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
how to freeze lost card in hyderabad india and request replacement please,card_issue,Card issues are handled from the support section with guided actions. Keep your alerts enabled for card security updates.,en,mobile,asia_research_qa2016
how to freeze lost card in battambang cambodia and request replacement knyom case 167,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost. For freeze lost card, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia loan info in phnom penh sample_3,loan_info,"You can compare loan amount, tenor, and monthly installment directly in-app. Apply after confirming the terms that fit your budget.",en,mobile,synthetic_seed_cambodia
cambodia fee inquiry in phnom penh sample_1,fee_inquiry,"Open pricing or transfer preview to see service charges in advance. Card, ATM, or cross-border actions may have different fees. For cambodia fee inquiry, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
cambodia wallet topup in phnom penh sample_12,wallet_topup,"Go to Wallet Top Up, choose funding source, and confirm securely. Check card limits if the top up does not complete. For cambodia wallet topup, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
cambodia account opening in phnom penh sample_2,account_opening,New account registration is available digitally with quick KYC checks. Follow each step and review your information before submitting.,en,mobile,synthetic_seed_cambodia
monthly repayment estimate for 120 riel loan in kampot cambodia som help,loan_info,Visit Loans to see available products and approval requirements. Keep your profile and income details updated for faster checks.,en,mobile,asia_research_qa2016
how to freeze lost card in surabaya indonesia and request replacement tolong case 86,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost. For freeze lost card, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
how can i check my balance on acleda in siem reap cambodia via merchant terminal at morning som help case 130,balance_inquiry,"Your balance is shown on the dashboard under Accounts. If the amount looks old, wait a moment and sync again.",en,mobile,asia_research_qa2016
cambodia loan info in phnom penh sample_8,loan_info,"Visit Loans to see available products and approval requirements. Keep your profile and income details updated for faster checks. For cambodia loan info, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
cambodia fraud report in phnom penh sample_8,fraud_report,Please freeze your card or account access immediately from security settings. Then submit a fraud report so we can investigate the transaction.,en,mobile,synthetic_seed_cambodia
unknown payment on my account lah,fraud_report,"Please freeze your card or account access immediately from security settings. Then submit a fraud report so we can investigate the transaction. For unknown payment account, check the in-app details and confirm all recipient information before you proceed.",en,mobile,asia_custom
pending transaction too long in battambang cambodia for salary knyom,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For pending transaction too, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
can i use cardless qr cash withdrawal in siem reap cambodia with aba knyom,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For use cardless cash, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
contactless card not working in hyderabad india on qr scanner checkout please,card_issue,"Card issues are handled from the support section with guided actions. Keep your alerts enabled for card security updates. For contactless card not, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
where to track transfer status on bakong in battambang cambodia after morning transfer ban te,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For track transfer status, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia wallet topup in phnom penh sample_4,wallet_topup,"Go to Wallet Top Up, choose funding source, and confirm securely. Check card limits if the top up does not complete. For cambodia wallet topup, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
why extra charge added after payment at hotel in siem reap cambodia ban te,fee_inquiry,Fees depend on your plan and transaction type. Review the fee breakdown shown before you confirm payment.,en,mobile,asia_research_qa2016
how to pay utility bill with bakong in phnom penh cambodia via merchant terminal knyom case 133,bill_payment,"Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities. For pay utility bill, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
daily withdrawal cap for debit card,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For daily withdrawal cap, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_custom
atm cash not dispensed but deducted,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For atm cash not, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_custom
how to transfer 70 riel using wing for invoice settlement in kampot cambodia som help case 124,fund_transfer,Use the transfer flow in-app to send funds to bank or wallet accounts. Keep your verification code private before confirming.,en,mobile,asia_research_qa2016
transfer failed on wing in kampot cambodia at morning for invoice settlement som help,fund_transfer,"Use the transfer flow in-app to send funds to bank or wallet accounts. Keep your verification code private before confirming. For transfer failed wing, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
bill payment pending in phnom penh cambodia after paying 15 riel nis,bill_payment,"Bill payment supports common services like electricity, water, and internet. Check the fee preview before final confirmation.",en,mobile,asia_research_qa2016
what documents needed for kyc in phnom penh cambodia if address changed recently knyom case 145,kyc_verification,Go to verification settings and upload the required documents. You can track KYC progress in the same section.,en,mobile,asia_research_qa2016
card declined at school in hyderabad india at afternoon please case 76,card_issue,Card issues are handled from the support section with guided actions. Keep your alerts enabled for card security updates.,en,mobile,asia_research_qa2016
what documents needed for kyc in phnom penh cambodia if address changed recently ot ban case 121,kyc_verification,KYC review needs valid identity documents and profile confirmation. Blurry images or expired IDs can delay approval.,en,mobile,asia_research_qa2016
cambodia wallet topup in phnom penh sample_6,wallet_topup,"Top up your wallet using a linked bank card or transfer option. Pending top ups usually resolve after payment network confirmation. For cambodia wallet topup, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
how to check personal loan eligibility in kampot cambodia before applying ot ban,loan_info,Loan choices are available in the Loans section with rates and repayment terms. Review eligibility before submitting your request.,en,mobile,asia_research_qa2016
how to freeze lost card in hyderabad india and request replacement please case 140,card_issue,"For declined or damaged cards, go to card management in the app. You can request a replacement and track delivery status.",en,mobile,asia_research_qa2016
cambodia wallet topup in phnom penh sample_1,wallet_topup,"Go to Wallet Top Up, choose funding source, and confirm securely. Check card limits if the top up does not complete. For cambodia wallet topup, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
what loan options for small business in kampot cambodia with monthly riel income nis case 136,loan_info,Visit Loans to see available products and approval requirements. Keep your profile and income details updated for faster checks.,en,mobile,asia_research_qa2016
how to freeze lost card in battambang cambodia and request replacement ot ban case 143,card_issue,"Card issues are handled from the support section with guided actions. Keep your alerts enabled for card security updates. For freeze lost card, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
where to track transfer status on upi in hyderabad india after afternoon transfer please case 100,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For track transfer status, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cash not dispensed but 40 riel deducted in siem reap cambodia knyom case 122,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first.",en,mobile,asia_research_qa2016
what details needed to register new account in siem reap cambodia for salary credit som help,account_opening,"Start account opening in the app and fill in personal details accurately. Verification steps must be completed to activate the account. For details needed register, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
register digital account without branch visit,account_opening,"New account registration is available digitally with quick KYC checks. Follow each step and review your information before submitting. For register digital account, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_custom
what fees apply for wing transfer of 70 riel in siem reap cambodia knyom,fee_inquiry,"Fees depend on your plan and transaction type. Review the fee breakdown shown before you confirm payment. For fees apply for, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
pending transaction too long in hyderabad india for travel expense please case 132,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,asia_research_qa2016
kyc rejected after id upload in phnom penh cambodia using web banking ot ban,kyc_verification,"Complete KYC by submitting your ID details and clear document photos. Make sure the name and date of birth match exactly. For kyc rejected after, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cambodia cash withdrawal in phnom penh sample_10,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For cambodia cash withdrawal, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
cambodia cash withdrawal in phnom penh sample_4,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first.",en,mobile,synthetic_seed_cambodia
how to freeze lost card in surabaya indonesia and request replacement tolong case 62,card_issue,"For declined or damaged cards, go to card management in the app. You can request a replacement and track delivery status.",en,mobile,asia_research_qa2016
cambodia cash withdrawal in phnom penh sample_14,cash_withdrawal,Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed.,en,mobile,synthetic_seed_cambodia
can foreign worker open account online in siem reap cambodia via agent outlet ot ban,account_opening,"Start account opening in the app and fill in personal details accurately. Verification steps must be completed to activate the account. For foreign worker open, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cambodia fraud report in phnom penh sample_1,fraud_report,"Open security support and mark the transaction as unauthorized. We will review the case and guide you through next steps. For cambodia fraud report, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
how to transfer 15 riel using khqr for invoice settlement in kampot cambodia ot ban,fund_transfer,"Use the transfer flow in-app to send funds to bank or wallet accounts. Keep your verification code private before confirming. For transfer riel using, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
can i set recurring bill payment for grocery in phnom penh cambodia nis case 125,bill_payment,"Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities. For set recurring bill, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
how to open digital savings account in siem reap cambodia without branch visit nis,account_opening,"You can open a new account online through the onboarding flow. Keep your ID and phone number ready before starting. For open digital savings, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
add money to truemoney from bank,wallet_topup,"Go to Wallet Top Up, choose funding source, and confirm securely. Check card limits if the top up does not complete. For add money truemoney, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_custom
how to report scam transfer quickly after suspicious alert in phnom penh cambodia ot ban,fraud_report,"Open security support and mark the transaction as unauthorized. We will review the case and guide you through next steps. For report scam transfer, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
contactless card not working in hyderabad india on web banking checkout please case 132,card_issue,Card issues are handled from the support section with guided actions. Keep your alerts enabled for card security updates.,en,mobile,asia_research_qa2016
monthly repayment estimate for 15 riel loan in kampot cambodia knyom,loan_info,Loan choices are available in the Loans section with rates and repayment terms. Review eligibility before submitting your request.,en,mobile,asia_research_qa2016
i did not approve this qr payment,fraud_report,"Open security support and mark the transaction as unauthorized. We will review the case and guide you through next steps. For did not approve, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_custom
cambodia fraud report in phnom penh sample_4,fraud_report,"If you do not recognize this payment, lock your card first to stop further risk. After that, file a dispute report in the app.",en,mobile,synthetic_seed_cambodia
cambodia fraud report in phnom penh sample_11,fraud_report,"If you do not recognize this payment, lock your card first to stop further risk. After that, file a dispute report in the app.",en,mobile,synthetic_seed_cambodia
cambodia cash withdrawal in phnom penh sample_7,cash_withdrawal,"Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed. For cambodia cash withdrawal, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
contactless card not working in hyderabad india on merchant terminal checkout please,card_issue,"Card issues are handled from the support section with guided actions. Keep your alerts enabled for card security updates. For contactless card not, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
how to freeze lost card in battambang cambodia and request replacement nis,card_issue,"For declined or damaged cards, go to card management in the app. You can request a replacement and track delivery status.",en,mobile,asia_research_qa2016
where to track transfer status on acleda in battambang cambodia after morning transfer knyom,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For track transfer status, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
what fees apply for bakong transfer of 120 riel in siem reap cambodia ot ban,fee_inquiry,The app displays applicable charges during checkout and transfers. Please verify fee details before final submission.,en,mobile,asia_research_qa2016
cambodia balance inquiry in phnom penh sample_12,balance_inquiry,"Open Accounts in the app to view your current and available balance. Refresh once if your latest credit is not visible yet. For cambodia balance inquiry, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
withdraw riel from atm limit how much,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For withdraw riel atm, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_custom
card declined at school in hyderabad india at afternoon please case 52,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost.",en,mobile,asia_research_qa2016
cambodia balance inquiry in phnom penh sample_5,balance_inquiry,"Your balance is shown on the dashboard under Accounts. If the amount looks old, wait a moment and sync again. For cambodia balance inquiry, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
why is available balance different after 15 riel payment in siem reap cambodia ban te,balance_inquiry,Open Accounts in the app to view your current and available balance. Refresh once if your latest credit is not visible yet.,en,mobile,asia_research_qa2016
where to track transfer status on upi in hyderabad india after afternoon transfer please case 148,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For track transfer status, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
how to top up wallet with aba in phnom penh cambodia via agent outlet som help,wallet_topup,"Wallet funding supports common local payment methods in the app. Keep notifications on to confirm top up success quickly. For top wallet aba, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia balance inquiry in phnom penh sample_10,balance_inquiry,"Your balance is shown on the dashboard under Accounts. If the amount looks old, wait a moment and sync again. For cambodia balance inquiry, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
recipient not received 120 riel funds yet in battambang cambodia ban te,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,asia_research_qa2016
can foreign worker open account online in siem reap cambodia via web banking knyom,account_opening,"You can open a new account online through the onboarding flow. Keep your ID and phone number ready before starting. For foreign worker open, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
lost card in phnom penh freeze now,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost. For lost card phnom, check the in-app details and confirm all recipient information before you proceed.",en,mobile,asia_custom
bill payment pending in phnom penh cambodia after paying 15 riel nis case 165,bill_payment,Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities.,en,mobile,asia_research_qa2016
recipient not received 55 inr funds yet in hyderabad india please,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,asia_research_qa2016
contactless card not working in hyderabad india on web banking checkout please,card_issue,"For declined or damaged cards, go to card management in the app. You can request a replacement and track delivery status.",en,mobile,asia_research_qa2016
where to track transfer status on upi in hyderabad india after afternoon transfer please case 52,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For track transfer status, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia loan info in phnom penh sample_4,loan_info,"You can compare loan amount, tenor, and monthly installment directly in-app. Apply after confirming the terms that fit your budget. For cambodia loan info, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
show current and available balance for account used at night market in siem reap cambodia knyom,balance_inquiry,Open Accounts in the app to view your current and available balance. Refresh once if your latest credit is not visible yet.,en,mobile,asia_research_qa2016
recipient not received 400 inr funds yet in hyderabad india please case 164,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For recipient not received, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
unauthorized payment of 120 riel seen on bakong in phnom penh cambodia knyom case 133,fraud_report,"If you do not recognize this payment, lock your card first to stop further risk. After that, file a dispute report in the app. For unauthorized payment 120, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
is there cross border fee from cambodia corridor when using bakong ot ban case 126,fee_inquiry,The app displays applicable charges during checkout and transfers. Please verify fee details before final submission.,en,mobile,asia_research_qa2016
cambodia kyc verification in phnom penh sample_14,kyc_verification,"Complete KYC by submitting your ID details and clear document photos. Make sure the name and date of birth match exactly. For cambodia kyc verification, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
send money to promptpay thailand,fund_transfer,"Choose Transfer, select the recipient, and enter the amount. Confirm with OTP or biometric verification to finish securely. For send money promptpay, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_custom
bill payment pending in phnom penh cambodia after paying 40 riel som help case 141,bill_payment,"Bill payment supports common services like electricity, water, and internet. Check the fee preview before final confirmation. For bill payment pending, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
strange charge from ewallet merchant,fraud_report,"Open security support and mark the transaction as unauthorized. We will review the case and guide you through next steps. For strange charge ewallet, check the in-app details and confirm all recipient information before you proceed.",en,mobile,asia_custom
where to track transfer status on khqr in battambang cambodia after morning transfer ot ban,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For track transfer status, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
card declined at night market in battambang cambodia at morning knyom case 127,card_issue,"For declined or damaged cards, go to card management in the app. You can request a replacement and track delivery status.",en,mobile,asia_research_qa2016
cash not dispensed but 15 riel deducted in siem reap cambodia ban te case 146,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,asia_research_qa2016
can foreign worker open account online in siem reap cambodia via web banking knyom case 122,account_opening,"Start account opening in the app and fill in personal details accurately. Verification steps must be completed to activate the account. For foreign worker open, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia fee inquiry in phnom penh sample_14,fee_inquiry,"The app displays applicable charges during checkout and transfers. Please verify fee details before final submission. For cambodia fee inquiry, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
how to top up wallet with wing in phnom penh cambodia via qr scanner ban te case 157,wallet_topup,Top up your wallet using a linked bank card or transfer option. Pending top ups usually resolve after payment network confirmation.,en,mobile,asia_research_qa2016
monthly repayment estimate for 250 riel loan in kampot cambodia ban te case 168,loan_info,Visit Loans to see available products and approval requirements. Keep your profile and income details updated for faster checks.,en,mobile,asia_research_qa2016
wallet top up pending in phnom penh cambodia after adding 250 riel ot ban,wallet_topup,"Top up your wallet using a linked bank card or transfer option. Pending top ups usually resolve after payment network confirmation. For wallet top pending, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
check if my payment successful or failed,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For check payment successful, check the in-app details and confirm all recipient information before you proceed.",en,mobile,asia_custom
cambodia bill payment in phnom penh sample_10,bill_payment,"Select the biller, enter the reference number, and confirm payment securely. Turn on reminders to avoid late fees.",en,mobile,synthetic_seed_cambodia
how can i check my balance on wing in siem reap cambodia via agent outlet at morning ot ban,balance_inquiry,"Open Accounts in the app to view your current and available balance. Refresh once if your latest credit is not visible yet. For check balance wing, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cambodia wallet topup in phnom penh sample_8,wallet_topup,Top up your wallet using a linked bank card or transfer option. Pending top ups usually resolve after payment network confirmation.,en,mobile,synthetic_seed_cambodia
how to transfer 40 riel using aba for invoice settlement in kampot cambodia nis,fund_transfer,"Start a new transfer from the Payments section and verify beneficiary details carefully. Approve the transaction using your security step. For transfer riel using, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cambodia kyc verification in phnom penh sample_9,kyc_verification,"Go to verification settings and upload the required documents. You can track KYC progress in the same section. For cambodia kyc verification, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
where to track transfer status on upi in hyderabad india after afternoon transfer please case 124,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For track transfer status, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
